低首付！湿地公园！和信北郡，奥特莱斯商圈！准现房,2室2厅|91m²|低层(共29层)|2014年建造,和信北郡   高新区-大润发广场-奔驰大道,59万
真正的景观好房，动静结合，蓝钻时代71万元开售,民发世界城浪琴苑   襄州-民发世界城-永安南路,蓝钻时代   襄州-嘉佰惠广场-车城南路201号,71万
新五中旁 单价8000国色天襄毛坯大三室 中间楼层 有钥匙看,民发世界城浪琴苑   襄州-民发世界城-永安南路,国色天襄C区   高新区-新五中-邓曼路,102万
光彩鑫公馆，均价2700起，民水民电，通天然气,2室2厅|75m²|中层(共13层)|2019年建造,光彩公寓   襄州-嘉佰惠广场-云青路,34万
火车站商圈融侨城旁边精装两室南北通透,2室2厅|75m²|中层(共13层)|2019年建造,"前锦公寓   樊城-火车站-前进路,近春城路",72万
大户型单价低楼层好你不买别人买,本昌悦城   襄州-嘉佰惠广场-奔驰大道,钱塘100   樊城-武商沃尔玛-建设路,172万
豪华精装修两室家具家电齐全拎包入住,本昌悦城   襄州-嘉佰惠广场-奔驰大道,民发世界城锦都汇   襄州-民发世界城-汉津路2号,98万
南国城市广场毛坯两室 73 70万 沃尔玛城市印象对面,2室2厅|91m²|低层(共29层)|2013年建造,南国城市广场   樊城-武商沃尔玛-风华路8号,70万
天元四季城旁，人民路學区，96万，电梯两室，满五 ，诚售！,2室2厅|91m²|低层(共29层)|2013年建造,鑫福苑   樊城-人民广场-人民路60号,96万
和信北郡，与别墅区为邻，九年义务教育制学校就在家门口,民发世界城锦都汇   襄州-民发世界城-汉津路2号,和信北郡   高新区-大润发广场-奔驰大道,57万
东方丽景 满五 住房 67万 精装修 2室1厅 居家自住,民发世界城锦都汇   襄州-民发世界城-汉津路2号,东方丽景   樊城-火车站-大庆东路44号,67万
家乐福商圈铁四院对面天润未来城精装修两室满五年,2室2厅|99m²|低层(共26层)|2018年建造,天润未来城   襄州-铁四院-钻石大道,78万
光彩鑫公馆，均价2000多，层高5.8，靠近光彩大市场,2室2厅|99m²|低层(共26层)|2018年建造,光彩公寓   襄州-嘉佰惠广场-云青路,33.9万
火车站商圈融侨城旁边精装婚房 前锦公寓 两室中间楼层,"天润8号公馆   襄州-铁四院-邓城大道,近润河路","前锦公寓   樊城-火车站-前进路,近春城路",72万
首付20万买沃尔玛泛悦南国毛坯两室带露台 朝南采光好,"天润8号公馆   襄州-铁四院-邓城大道,近润河路",南国城市广场   樊城-武商沃尔玛-风华路8号,70万
3室1厅 56万 电梯房 和信北郡 采光好 周边商圈成熟,2室2厅|92m²|低层(共29层)|2012年建造,和信北郡   高新区-大润发广场-奔驰大道,56万
东方丽景 69万 2室1厅 76平 满五 住房 交通便利,2室2厅|92m²|低层(共29层)|2012年建造,东方丽景   樊城-火车站-大庆东路44号,69万
襄州区家乐福商圈铁四院对面天润未来城精装修两室满五年南北通透,民发世界城都会山   襄州-民发世界城-航空路10号,天润未来城   襄州-铁四院-钻石大道,78万
家乐福商圈铁四院对面天润未来城精装修两室满五年,民发世界城都会山   襄州-民发世界城-航空路10号,天润未来城   襄州-铁四院-钻石大道,78万
火车站商圈融侨城旁边精装两室南北通透,2室2厅|90m²|低层(共29层)|2012年建造,"前锦公寓   樊城-火车站-前进路,近春城路",72万
和信北郡學区！户型方正！视野开阔！俯瞰奥特莱斯购物公园！,2室2厅|90m²|低层(共29层)|2012年建造,和信北郡   高新区-大润发广场-奔驰大道,57万
急售 东方丽景 电梯两房 总价仅66万 首付仅十万 采光超好,民发世界城汇景园   襄州-民发世界城-汉津路,东方丽景   樊城-火车站-大庆东路44号,66万
火车站商圈融侨城旁边精装两室南北通透,民发世界城汇景园   襄州-民发世界城-汉津路,"前锦公寓   樊城-火车站-前进路,近春城路",72万
再降4万 均价8千 华洋堂大庆东路东方丽景 精装2室中层,1室1厅|47m²|低层(共22层)|2013年建造,东方丽景   樊城-火车站-大庆东路44号,67万
奥特莱斯商圈 和信北郡公寓 一手代理 享受团购优惠 可上学！,1室1厅|47m²|低层(共22层)|2013年建造,和信北郡   高新区-大润发广场-奔驰大道,57万
家乐福商圈铁四院对面天润未来城精装修两室满五年,民发天地   樊城-万达广场-长虹北路,天润未来城   襄州-铁四院-钻石大道,78万
樊城区 清河一桥 东方丽景 电梯房2室 单价8500元,民发天地   樊城-万达广场-长虹北路,东方丽景   樊城-火车站-大庆东路44号,67万
单价8000多 首付不到20万 东方丽景精装修两室电梯房,3室2厅|120m²|低层(共8层)|2008年建造,东方丽景   樊城-火车站-大庆东路44号,70万
大庆路 东方丽景67万 两室一厅手续齐全,3室2厅|120m²|低层(共8层)|2008年建造,东方丽景   樊城-火车站-大庆东路44号,67万
沃尔玛 长虹路小学错层大三室房龄新满五年拎包入住,襄樊市公安局樊城区分局松鹤路家属院   樊城-火车站-松鹤路12号,襄樊市公安局樊城区分局松鹤路家属院   樊城-火车站-松鹤路12号,112万
和信北郡 超低均价 住宅构造 方正户型 近商场 学校,襄樊市公安局樊城区分局松鹤路家属院   樊城-火车站-松鹤路12号,和信北郡   高新区-大润发广场-奔驰大道,56万
襄州区民发世界城襄州七中满二 南北通透,3室1厅|119m²|中层(共20层)|2019年建造,民发世界城都会山   襄州-民发世界城-航空路10号,85万
新五中 八千多单价买国色天襄毛坯房三室两厅 双阳台南北通透,3室1厅|119m²|中层(共20层)|2019年建造,国色天襄C区   高新区-新五中-邓曼路,106万
和信北郡！奥特莱斯旁！华师边！新房代理！可以享受团购价,和信北郡   高新区-大润发广场-奔驰大道,和信北郡   高新区-大润发广场-奔驰大道,58万
单价8000多精装修两室电梯房子67万 东方丽景小区新环境佳,和信北郡   高新区-大润发广场-奔驰大道,东方丽景   樊城-火车站-大庆东路44号,67万
86万 99平 满二 住房 艺苑新村 楼层好 视野无遮挡,2室2厅|83m²|低层(共29层)|2015年建造,艺苑新村   樊城-火车站-唐家台巷15号,86万
时代天街三十四中旁欣欣佳园精装三室出售,2室2厅|83m²|低层(共29层)|2015年建造,欣欣佳园   高新区-悦活荟-连山路,100万
火车站商圈融侨城旁边精装两室南北通透,民发世界城都会山   襄州-民发世界城-航空路10号,"前锦公寓   樊城-火车站-前进路,近春城路",72万
火车站商圈 铁四院 天润未来城 精装修两室 满五年,民发世界城都会山   襄州-民发世界城-航空路10号,天润未来城   襄州-铁四院-钻石大道,78万
吾悦广场商圈海伦堡金科美院南北通透三室两厅一手新房代理团购你,3室2厅|130m²|中层(共17层)|2015年建造,海伦堡金科东方美院   高新区-新五中-上岗路,93万
东城幸福天地大三房日照 好楼层首付21万,3室2厅|130m²|中层(共17层)|2015年建造,幸福天地   枣阳市-天天福广场-216省道,70万
幸福天地三室 降价只要66.8万 一口价,国色天襄C区   高新区-新五中-邓曼路,幸福天地   枣阳市-天天福广场-216省道,66.8万
急售好房！二楼！精装大三房 价格有空间！拎包入住！,国色天襄C区   高新区-新五中-邓曼路,在水一方(襄城)   襄城-东门口-建锦路39号,122万
35中对面襄遇小区环境优美，电梯精装一室送全部家电家具出售,3室2厅|119m²|中层(共20层)|2020年建造,城馨嘉园襄遇   樊城-人民广场-解放路59号,57.9万
元嘉好房 四中旁 单位家属院中等装修 3室2厅,3室2厅|119m²|中层(共20层)|2020年建造,襄城区劳动就业管理局家属院   襄城-凯地广场-内环路224号,109.2万
八千一平买电梯四房双开门两梯两户送露台天润未来城天润万象城,和信北郡   高新区-大润发广场-奔驰大道,天润万象城   襄州-铁四院-邓城大道,116万
34中 精装修未住过 满两年 家具家电全送,和信北郡   高新区-大润发广场-奔驰大道,欣欣佳园   高新区-悦活荟-连山路,110万
荆州街小学33中学位 2楼 三室精装拎包入住停车方便,2室1厅|76m²|中层(共17层)|2009年建造,景苑1区   襄城-东门口-荆州街,130万
婚房急卖！悦活荟旁 鼎府精装两室半抛售 拎包入住 满2税少,2室1厅|76m²|中层(共17层)|2009年建造,连山鼎府   高新区-悦活荟-阳光路2号,86万
首付6万 团购华师一附中售楼部一手新房 享团购价,东方丽景   樊城-火车站-大庆东路44号,本昌悦城   襄州-嘉佰惠广场-奔驰大道,30万
中华城电梯中层精装三房全屋家具家电全留直接拎包入住可分期,东方丽景   樊城-火车站-大庆东路44号,盛世中华城   谷城-城区-谷丰街,59万
捡漏 二汽鼎府 精装两室 满二 产权清晰 随时过户,3室2厅|99m²|低层(共8层)|2005年建造,连山鼎府   高新区-悦活荟-阳光路2号,83万
鼓楼西街建行家属院中装三房 二楼南北通透看房方便 满五税少,3室2厅|99m²|低层(共8层)|2005年建造,昭明台社区   襄城-鼓楼-小井巷,100万
盛世豪庭 电梯三房 朝南 光线好 性价比高,艺苑新村   樊城-火车站-唐家台巷15号,盛世豪庭   谷城-城区-北辰大道,48万
安嘉，襄州区民发商圈汇景园2室豪装不靠铁路，满五 急售,艺苑新村   樊城-火车站-唐家台巷15号,民发世界城汇景园   襄州-民发世界城-汉津路,95.9万
东津世纪城10区精装二房,3室2厅|118m²|低层(共18层)|2013年建造,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,75万
沃尔天元商圈 人民路小学 保养如新 诚心出售 看房方便,3室2厅|118m²|低层(共18层)|2013年建造,鑫福苑   樊城-人民广场-人民路60号,96万
民发世界城 毛坯大2房 看房有钥匙 送大露台,欣欣佳园   高新区-悦活荟-连山路,民发世界城都会山   襄州-民发世界城-航空路10号,83万
安嘉，襄州区民发商圈都会山2室毛胚，满二送30平露台急售,欣欣佳园   高新区-悦活荟-连山路,民发世界城都会山   襄州-民发世界城-航空路10号,83万
东津世纪城毛坯两房，低于市场价3万，错过再无，满两年,2室2厅|75m²|中层(共20层)|2010年建造,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,60万
东津世纪城80平两居，满5 ，只交契税,2室2厅|75m²|中层(共20层)|2010年建造,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,62万
高新区34中时代天街商圈欣欣佳园三室两厅两卫精装修,"前锦公寓   樊城-火车站-前进路,近春城路",欣欣佳园   高新区-悦活荟-连山路,105万
精装修送全屋欧亚达家具家电（现房四十二中对面）临近吾悦广场,"前锦公寓   樊城-火车站-前进路,近春城路",红星国际(商住楼)   樊城-万达广场-樊魏路36号,48.2万
人民路小学划楼层二楼片天元四季城楼层好小区免费停车,2室2厅|81m²|低层(共18层)|2014年建造,襄阳市纺织品家属院   樊城-人民广场-大庆西路17号,69万
东津世纪城实验小学对面，80平毛坯两室满二 ，三成首付税少,2室2厅|81m²|低层(共18层)|2014年建造,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,60万
东津世纪城80平两室毛坯房本满二税费少小区前排采光好实验小学,天润未来城   襄州-铁四院-钻石大道,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,62万
新五中 襄轴家园 绿地旁色天襄大两室 看房方便有证小区环境好,天润未来城   襄州-铁四院-钻石大道,国色天襄C区   高新区-新五中-邓曼路,85万
荟苑小区2楼3室！超大阳台！看房方便 满五税少！诚售,3室2厅|118m²|中层(共18层)|2020年建造,荟苑小区   襄城-凯地广场-环城东路41号,78万
南北通透 满二 华立凤凰城 精装修 采光好 配套成熟,3室2厅|118m²|中层(共18层)|2020年建造,华立凤凰城   襄州-铁四院-钻石大道一号,83万
市一中，一医院正规三室，92万精装修拎包入住，楼层非常好,海伦堡金科东方美院   高新区-新五中-上岗路,襄州区经济和信息化局大庆西路家属院   樊城-火车站-大庆西路28号,92万
一手新房找我团购价，碧桂园旁车城湖景 大三房户型方正采光无限,海伦堡金科东方美院   高新区-新五中-上岗路,"碧桂园嘉悦城   高新区-悦活荟-名城路,近车城湖西路",105万
襄城二桥头 精装修3室2厅2卫 楼层好停车方便,3室2厅|129m²|低层(共24层)|2018年建造,山水檀溪明园   襄城-广电中心-檀溪路,100万
学院派均价8千满两年毛坯随意装襄州七中民发广场世界城都会山,3室2厅|129m²|低层(共24层)|2018年建造,民发世界城学院派   襄州-民发世界城-永安南路,81万
鑫福苑，精装电梯大两室96万，满五 无税,幸福天地   枣阳市-天天福广场-216省道,鑫福苑   樊城-人民广场-人民路60号,96万
急急急 单价7千起国色天襄毛坯大三室 楼层好 有钥匙看房,幸福天地   枣阳市-天天福广场-216省道,国色天襄C区   高新区-新五中-邓曼路,102万
鼎府 34中高新管委会 光彩时代天街商圈 房子看房方便,3室2厅|129m²|中层(共18层)|2017年建造,连山鼎府   高新区-悦活荟-阳光路2号,83万
家乐福商圈铁四院对面天润未来城精装修两室满五年,3室2厅|129m²|中层(共18层)|2017年建造,天润未来城   襄州-铁四院-钻石大道,78万
34中 精装修未住过 满两年 家具家电全送,幸福天地   枣阳市-天天福广场-216省道,欣欣佳园   高新区-悦活荟-连山路,110万
清河一桥头！东方丽景单价8千买精装电梯房总价67万,幸福天地   枣阳市-天天福广场-216省道,东方丽景   樊城-火车站-大庆东路44号,67万
民发商圈精装两室 满五 税费低 业主诚心出售,3室2厅|112m²|低层(共7层)|2010年建造,民发世界城汇景园   襄州-民发世界城-汉津路,96万
新出好房！人民路小学旁边 鑫福苑精装两室电梯房拎包入住,3室2厅|112m²|低层(共7层)|2010年建造,鑫福苑   樊城-人民广场-人民路60号,96万
67万 东方丽景 电梯房 满五 住房 房东急置换 诚意买房,在水一方(襄城)   襄城-东门口-建锦路39号,东方丽景   樊城-火车站-大庆东路44号,67万
特价房源 二汽悦活荟商圈 连山鼎府 精装大两室 家具家电齐全,在水一方(襄城)   襄城-东门口-建锦路39号,连山鼎府   高新区-悦活荟-阳光路2号,82万
人民广场商圈.人民路學区房.鑫福苑家属院.看房方便,1室1厅|49m²|低层(共29层)|2016年建造,鑫福苑   樊城-人民广场-人民路60号,96万
人民广场 大庆东路 东方丽景 精装电梯小2房 单价8700,1室1厅|49m²|低层(共29层)|2016年建造,东方丽景   樊城-火车站-大庆东路44号,67万
二汽悦活荟 34中小學区 连山鼎府 精装大两室南北通透楼层好,城馨嘉园襄遇   樊城-人民广场-解放路59号,连山鼎府   高新区-悦活荟-阳光路2号,82万
安嘉 二汽悦活荟电梯房 鼎府精装100平仅售82楼层好光线好,城馨嘉园襄遇   樊城-人民广场-解放路59号,连山鼎府   高新区-悦活荟-阳光路2号,82万
沃尔玛 天元商圈鑫福苑精装电梯两室人民路小学学房,3室2厅|85m²|低层(共7层)|2000年建造,鑫福苑   樊城-人民广场-人民路60号,96万
人民路小学房鑫福苑精装两室客改三室拎包入住,3室2厅|85m²|低层(共7层)|2000年建造,鑫福苑   樊城-人民广场-人民路60号,96万
南北通透 62万捡漏 采光好无遮挡 急售,东津世纪城13区翰林院   襄州-东津世纪城-劲松路,东津世纪城13区翰林院   襄州-东津世纪城-劲松路,62万
安嘉，襄州区民发商圈学院派2室毛胚，满二急售,东津世纪城13区翰林院   襄州-东津世纪城-劲松路,民发世界城学院派   襄州-民发世界城-永安南路,81.9万
直降5万！急用钱！!欣欣佳园三室两厅100万精装修118平,2室2厅|90m²|低层(共28层)|2013年建造,欣欣佳园   高新区-悦活荟-连山路,100万
新五中旁 单价7800 国色天襄毛坯大三室中间楼层 有钥匙看,2室2厅|90m²|低层(共28层)|2013年建造,国色天襄C区   高新区-新五中-邓曼路,102万
动力机械厂 简单装修 3室1厅 78平 看房方便 有钥匙,民发世界城学院派   襄州-民发世界城-永安南路,立业小区   樊城-火车站-立业路27号,66万
鼓楼十字街司法局实验单位大院76平一楼带80平满五 南街。,民发世界城学院派   襄州-民发世界城-永安南路,司法局家属院   襄城-凯地广场-南街9号,85万
吾悦广场商铺 新五中对面 学府佳园精装小三房 领包入住,3室2厅|118m²|低层(共18层)|2012年建造,学府佳园   高新区-新五中-邓城大道49号,97万
（光彩大市场对面）天润两室校区现房小区门口就有商业配套,3室2厅|118m²|低层(共18层)|2012年建造,"天润8号公馆   襄州-铁四院-邓城大道,近润河路",45万
东门口丽江泊林新上精装未入住 三房仅售100万有钥匙随时看房,欣欣佳园   高新区-悦活荟-连山路,华凯丽江泊林   襄城-东门口-建锦路88号,100万
2楼！价格可议！东门口河畔林语怡和苑丽水青城旁在水一方,欣欣佳园   高新区-悦活荟-连山路,在水一方(襄城)   襄城-东门口-建锦路39号,122万
清华园对面在水一方 三室精装二楼 满五 南北通透采光好,3室2厅|135m²|中层(共17层)|2013年建造,在水一方(襄城)   襄城-东门口-建锦路39号,122万
襄城陈侯巷劳动局家属院2楼精装修3室四区安厦,3室2厅|135m²|中层(共17层)|2013年建造,襄城区劳动就业管理局家属院   襄城-凯地广场-内环路224号,108万
二汽 单价5千出头 和信北郡，毛坯三房 华师一附中学位,国色天襄C区   高新区-新五中-邓曼路,和信北郡   高新区-大润发广场-奔驰大道,66万
世纪新城 一楼带花园 业主武汉买房 诚意出售 低于同小区价格,国色天襄C区   高新区-新五中-邓曼路,民发世纪新城   樊城-武商沃尔玛-长虹路10号,162万
2楼！超大阳台！荟苑小区3室！有钥匙看房方便！,3室1厅|78m²|低层(共7层)|1995年建造,荟苑小区   襄城-凯地广场-环城东路41号,78万
吾悦商圈，光彩正对面天润8公馆，一手新房享团购价！,3室1厅|78m²|低层(共7层)|1995年建造,"天润8号公馆   襄州-铁四院-邓城大道,近润河路",48万
闸口丽江泊林精装小三室急售 地段好 性价比高 均价低于市场价,立业小区   樊城-火车站-立业路27号,华凯丽江泊林   襄城-东门口-建锦路88号,105万
万达商圈 20中附近 中原花园三期 精装三房二厅,立业小区   樊城-火车站-立业路27号,中原花园七里香堤小区   樊城-火车站-安居路4号,125万
东门口 梧桐湾高档电梯房 精装三室 玲宝入住 看房方便,3室2厅|76m²|低层(共6层)|2000年建造,冠通梧桐湾   襄城-东门口-庞公路119号,125万
高新区34中时代天街商圈欣欣佳园三室两厅两卫精装修,3室2厅|76m²|低层(共6层)|2000年建造,欣欣佳园   高新区-悦活荟-连山路,105万
万达商圈！首付13万！可落户！碧桂园星荟！得二层,司法局家属院   襄城-凯地广场-南街9号,碧桂园星荟   樊城-火车站-追日路1号,38万
新上！国家机关单位家属院免费停车！2楼三室！拎包入住！荟园,司法局家属院   襄城-凯地广场-南街9号,荟苑小区   襄城-凯地广场-环城东路41号,65万
首付三成！中央公园小面积住宅！可公积金贷款！,3室2厅|98m²|中层(共14层)|2015年建造,中央公园   樊城-火车站-前进路87号,49.8万
层高5.8米真复式！云牧城市之光！实验，低首付！,3室2厅|98m²|中层(共14层)|2015年建造,云牧城市之光   樊城-火车站-万洲大道,26万
时代天街三十四中旁欣欣佳园精装三室出售,学府佳园   高新区-新五中-邓城大道49号,欣欣佳园   高新区-悦活荟-连山路,100万
吾悦广场旁，团购价8100起，惊喜不断，三室两厅两万！,学府佳园   高新区-新五中-邓城大道49号,弘阳襄御澜庭   高新区-新五中-桃园路,91.5万
111万满二南北通透 朗曼梦公园107平3室2厅中间楼层急售,2室2厅|99m²|中层(共20层)|2019年建造,朗曼梦公园   高新区-新五中-邓城大道62号,111万
四小22中 惠安巷农机家属院一楼带花园 88平2室2厅均价低,2室2厅|99m²|中层(共20层)|2019年建造,市农机局家属院   襄城-凯地广场-慧安巷6号,103万
东方小区 二室 满五年 中层 南北通透 三十三中对面,"天润8号公馆   襄州-铁四院-邓城大道,近润河路",东方社区   襄城-广电中心-琵琶山路,70万
建安公司家属院 2室2厅1卫 84.38平米 82.00万元,"天润8号公馆   襄州-铁四院-邓城大道,近润河路",建安家属院   襄城-东门口-建锦路4号,82万
米公小学划片 市一中 市一医院三室两厅一楼优选房源在售,3室2厅|97m²|低层(共8层)|2010年建造,福如小区   樊城-火车站-解放路3号,84万
安嘉高新区连山湖公园对面保利五月花毛坯三室业主包一半税急售！,3室2厅|97m²|低层(共8层)|2010年建造,保利海上五月花(公寓住宅)   高新区-大润发广场-富康大道特1号,78万
东城新一院旁3室2厅126平67万采光好楼层好接受按揭,华凯丽江泊林   襄城-东门口-建锦路88号,幸福天地   枣阳市-天天福广场-216省道,67万
2楼正规3室 毛纺小区 松鹤路小学32中双划片,华凯丽江泊林   襄城-东门口-建锦路88号,毛纺小区   樊城-火车站-长虹路39号,81万
经典两房。户形方正，业主诚意出售,3室2厅|112m²|低层(共7层)|2012年建造,康桥国际城   宜城-华龙中心-学苑路,65万
伙牌镇繁华中心街！巴黎印象精装3房楼层适中，户型方正证满二,3室2厅|112m²|低层(共7层)|2012年建造,巴黎印象小区   襄州-嘉佰惠广场-天润大道,46万
均价8000买天润万象城 145平 4室2厅 2卫，光彩,在水一方(襄城)   襄城-东门口-建锦路39号,天润万象城   襄州-铁四院-邓城大道,116万
有钥匙欣欣佳园 34中学校房 3房单价8000多 满两年,在水一方(襄城)   襄城-东门口-建锦路39号,欣欣佳园   高新区-悦活荟-连山路,103万
欣欣佳园南北双阳台大三房,3室2厅|112m²|低层(共7层)|2005年建造,欣欣佳园   高新区-悦活荟-连山路,103万
团购价急售！小高层！吾悦广场！襄御澜庭三室两厅两卫看房方便,3室2厅|112m²|低层(共7层)|2005年建造,弘阳襄御澜庭   高新区-新五中-桃园路,89万
吾悦广场商圈新五中旁弘阳襄遇云亭三室两厅均价8千起一手新房,在水一方(襄城)   襄城-东门口-建锦路39号,弘阳襄御澜庭   高新区-新五中-桃园路,76万
吾悦广场商圈和信汉阳学府单价7999起首付16万,在水一方(襄城)   襄城-东门口-建锦路39号,弘阳襄御澜庭   高新区-新五中-桃园路,77万
新房！吾悦广场商圈新五中附近！团购价！看房方便！,3室2厅|86m²|低层(共6层)|2005年建造,弘阳襄御澜庭   高新区-新五中-桃园路,88万
吾悦旁 弘阳襄御云庭 小高层 户型方正南北通透公摊小 享团购,3室2厅|86m²|低层(共6层)|2005年建造,弘阳襄御澜庭   高新区-新五中-桃园路,90万
花园小区，经典户型，南北通透,襄城区劳动就业管理局家属院   襄城-凯地广场-内环路224号,盛世豪庭   谷城-城区-北辰大道,53.5万
房东急售 南北通透 电梯房 满二 住房 国色天襄C区,襄城区劳动就业管理局家属院   襄城-凯地广场-内环路224号,国色天襄C区   高新区-新五中-邓曼路,100万
电梯精装三室！有地暖！东门口清华园梧桐湾旁丽江泊林,3室2厅|122m²|中层(共18层)|2014年建造,华凯丽江泊林   襄城-东门口-建锦路88号,100万
2楼！超大阳台！荟苑小区3室！有钥匙看房方便！,3室2厅|122m²|中层(共18层)|2014年建造,荟苑小区   襄城-凯地广场-环城东路41号,78万
檀溪路山水家园旁东方小区两房,和信北郡   高新区-大润发广场-奔驰大道,东方社区   襄城-广电中心-琵琶山路,70万
130平 3室2厅 南北通透 105万 国色天襄C区 居家自,和信北郡   高新区-大润发广场-奔驰大道,国色天襄C区   高新区-新五中-邓曼路,105万
2楼！松鹤路32中双学 区沃尔玛商圈长虹路毛纺小区中装三室,3室2厅|149m²|低层(共6层)|2010年建造,毛纺小区   樊城-火车站-长虹路39号,81万
即将开业的吾悦广场旁新五中附近 云庭 小三房团购房！看房方便,3室2厅|149m²|低层(共6层)|2010年建造,弘阳襄御澜庭   高新区-新五中-桃园路,76万
赠送十几面积大四室天润万象城南北户型均价8000看房子有钥匙,民发世纪新城   樊城-武商沃尔玛-长虹路10号,天润万象城   襄州-铁四院-邓城大道,116万
安嘉高新区价格 的毛坯三房 品质花园式小区保利海上五月花,民发世纪新城   樊城-武商沃尔玛-长虹路10号,保利海上五月花(公寓住宅)   高新区-大润发广场-富康大道特1号,78万
毛纺小区 3室1厅 松鹤路小学学 区 房 看房方便,3室2厅|97m²|低层(共7层)|2012年建造,毛纺小区   樊城-火车站-长虹路39号,82万
135.94平 南北通透 国色天襄C区 电梯房 只要100万,3室2厅|97m²|低层(共7层)|2012年建造,国色天襄C区   高新区-新五中-邓曼路,100万
襄城檀溪十中对面东方社区 中装两室 南北通透 楼层好停车方便,荟苑小区   襄城-凯地广场-环城东路41号,东方社区   襄城-广电中心-琵琶山路,70万
捡漏 悦活荟商圈 湿地公园旁保利五月花 大三房任意装 急售,荟苑小区   襄城-凯地广场-环城东路41号,保利海上五月花(公寓住宅)   高新区-大润发广场-富康大道特1号,78万
央企大楼盘 小区环境优美 保利五月花 高新一中师资力量 团购,2室2厅|99m²|中层(共19层)|2019年建造,保利海上五月花(公寓住宅)   高新区-大润发广场-富康大道特1号,78万
安嘉二汽悦活荟商圈 央企品质保证海上五月花毛坯两室特价出售,2室2厅|99m²|中层(共19层)|2019年建造,保利海上五月花(公寓住宅)   高新区-大润发广场-富康大道特1号,78万
房东急售 南北通透 电梯房 满二 住房 国色天襄C区,国色天襄C区   高新区-新五中-邓曼路,国色天襄C区   高新区-新五中-邓曼路,100万
春园东38中对面董台片铁十一局中清小区小三室只要70万有钥匙,国色天襄C区   高新区-新五中-邓曼路,中铁十一局中清小区   樊城-火车站-中清路56号,70万
急售 首付25万 二楼两室 单价8000多 怡和苑农行家属院,3室1厅|82m²|低层(共6层)|2000年建造,怡和苑一期   襄城-东门口-闸口二路81号,78万
二汽 五月花 精装两室 楼层好 错过无的哦,3室1厅|82m²|低层(共6层)|2000年建造,保利海上五月花(公寓住宅)   高新区-大润发广场-富康大道特1号,69万
和信北郡总价三十几万 不限购 奥特购物 华师附属中学！,中铁十一局中清小区   樊城-火车站-中清路56号,和信北郡   高新区-大润发广场-奔驰大道,38万
一手新房团购价 和信北郡 奥特莱斯商圈，可读华师附中,中铁十一局中清小区   樊城-火车站-中清路56号,和信北郡   高新区-大润发广场-奔驰大道,40万
交通便利，品质小区，周边配套成熟,2室2厅|94m²|低层(共7层)|2005年建造,民发世界城锦都汇   襄州-民发世界城-汉津路2号,98万
一中 一医院 精装三室 拎包入住 92万 可小刀,2室2厅|94m²|低层(共7层)|2005年建造,襄州区经济和信息化局大庆西路家属院   樊城-火车站-大庆西路28号,92万
出售二汽名城路和谐家园,怡和苑一期   襄城-东门口-闸口二路81号,铁路和谐佳苑   高新区-悦活荟-名城路,39万
34中 悦活荟连山鼎府 精装修两房 拎包入住 采光好 税少,怡和苑一期   襄城-东门口-闸口二路81号,连山鼎府   高新区-悦活荟-阳光路2号,77万
松鹤路小學 32中双學区3室1厅 毛纺小区 满五,2室2厅|77m²|中层(共18层)|2013年建造,毛纺小区   樊城-火车站-长虹路39号,81万
急售1楼送40平花园 乔营小区 129平均价8000,2室2厅|77m²|中层(共18层)|2013年建造,乔营小区   樊城-火车站-振华北路,102万
民发世界城长征东路桥两室毛坯视野开阔业主急售,保利海上五月花(公寓住宅)   高新区-大润发广场-富康大道特1号,民发世界城浪琴苑   襄州-民发世界城-永安南路,90万
欣欣佳苑毛坯大两室，这都是怎么了，多好的房子呀房东怎么舍得卖,保利海上五月花(公寓住宅)   高新区-大润发广场-富康大道特1号,欣欣佳园   高新区-悦活荟-连山路,67万
火车站商圈洪房园艺小区46中学,2室1厅|78m²|中层(共23层)|2016年建造,洪房园艺小区   樊城-火车站-春城路,82万
大庆东路 人民广场商圈 华洋堂商圈 精装步梯2楼均价8千多,2室1厅|78m²|中层(共23层)|2016年建造,艺苑新村   樊城-火车站-唐家台巷15号,86万
民发商圈四室毛坯单价9000,和信北郡   高新区-大润发广场-奔驰大道,民发世界城锦都汇   襄州-民发世界城-汉津路2号,120万
满二 采光充足楼层好视野宽阔,和信北郡   高新区-大润发广场-奔驰大道,荣华卧龙公馆   襄州-嘉佰惠广场-卧龙路128号,125万
汉水华城 东边户三房 中高楼层 南北朝向 采光充足,2室1厅|83m²|中层(共22层)|2018年建造,汉水华城   樊城-武商沃尔玛-长虹路,126万
万达商圈 艺苑华庭单价7000多 大三房 看房方便有钥匙,2室1厅|83m²|中层(共22层)|2018年建造,艺苑华庭   樊城-火车站-长虹北路,105万
降价急售 满五 42中 中层 精装四室 万达商圈,和信北郡   高新区-大润发广场-奔驰大道,中房七彩阳光   樊城-万达广场-长虹北路46号,100万
万达广场 松鹤路小学片 毛纺小区单位家属院精装修三房停车方便,和信北郡   高新区-大润发广场-奔驰大道,毛纺小区   樊城-火车站-长虹路39号,102万
